feature,n_videos,n_fish,n_algae,mean_fish,mean_algae,beta_bait_fish_vs_algae,beta_site_utumbi,beta_interaction,p_perm_bait,p_perm_interaction,r2,direction,feature_type,p_bh_bait,p_bh_interaction,sig_bait_bh,sig_interaction_bh
reddish/big eyes,24,7,17,2.5714285714285716,2.6470588235294117,-0.3080654135821982,1.4959201713825918,0.16502726190432707,0.14666666666666667,0.5566666666666666,0.901903564985271,algae,unspecific,0.5866666666666667,0.9542857142857143,False,False
silvery,24,7,17,1.7142857142857142,0.8823529411764706,0.21217138943160424,0.17739444181353564,0.366439449644072,0.6766666666666666,0.47,0.21247877273121885,fish,unspecific,0.8727272727272729,0.9542857142857143,False,False
sloping heads,24,7,17,2.142857142857143,3.2941176470588234,-0.04596243059025995,-0.5396778099251123,-0.09136410549325437,0.92,0.8666666666666667,0.25898601602574833,algae,unspecific,0.92,1.0,False,False
small ovals - damselfishes,24,7,17,74.85714285714286,61.0,0.3949055641976583,0.09893630839231929,-0.2016865634824364,0.5133333333333333,0.7366666666666667,0.047660218560239054,fish,unspecific,0.8400000000000001,1.0,False,False
wrasses,24,7,17,4.571428571428571,2.411764705882353,0.4652536175423745,0.14783662056549857,0.01864650882111173,0.0033333333333333335,0.93,0.5443671750643352,fish,unspecific,0.04,1.0,True,False
algae_oriented_diet_mode,24,7,17,74.85714285714286,61.11764705882353,0.3763439992350853,0.0803747434297469,-0.18312499851986147,0.5233333333333333,0.7533333333333333,0.045803136087951946,fish,composite_group,0.6704761904761904,0.8035555555555555,False,False
bioeroder_set,24,7,17,9.428571428571429,8.117647058823529,0.2265369562369247,0.5661395640902885,-0.2744921618135885,0.56,0.5066666666666667,0.2617410766535676,fish,composite_group,0.6704761904761904,0.8035555555555555,False,False
fish_oriented_diet_mode,24,7,17,2.857142857142857,3.7058823529411766,-0.07213643851390061,-0.45901328794526436,0.10809669757037306,0.8833333333333333,0.8433333333333334,0.21977609581068214,algae,composite_group,0.8833333333333333,0.8433333333333334,False,False
herbivore_core_families,24,7,17,22.714285714285715,8.823529411764707,1.5135595470775154,0.33620720788736336,-1.6923267885953162,0.0033333333333333335,0.0033333333333333335,0.5701865018193448,fish,composite_group,0.02666666666666667,0.05333333333333334,True,False
herbivore_extended_with_damselfishes,24,7,17,74.85714285714286,61.11764705882353,0.3763439992350853,0.0803747434297469,-0.18312499851986147,0.5233333333333333,0.7533333333333333,0.045803136087951946,fish,composite_group,0.6704761904761904,0.8035555555555555,False,False
invertebrate_oriented_diet_mode,24,7,17,5.571428571428571,4.823529411764706,-0.04596243059026036,-0.13122739389250032,0.4782068950253561,0.8766666666666667,0.26,0.11854364687213603,algae,composite_group,0.8833333333333333,0.8035555555555555,False,False
invertivore_benthic_core,24,7,17,4.714285714285714,4.235294117647059,-0.2508374828532675,-0.23157648047195334,0.8335785478291051,0.5866666666666667,0.12,0.15309184245823193,algae,composite_group,0.6704761904761904,0.48,False,False
invertivore_general,24,7,17,4.714285714285714,4.235294117647059,-0.2508374828532675,-0.23157648047195334,0.8335785478291051,0.5866666666666667,0.12,0.15309184245823193,algae,composite_group,0.6704761904761904,0.48,False,False
nocturnal_predator_mixture,24,7,17,1.5714285714285714,1.0588235294117647,0.5071497990519818,0.24231197985632003,-0.5071497990519822,0.13,0.11666666666666667,0.2301332116329745,fish,composite_group,0.52,0.48,False,False
omnivore_box_puffer_file,24,7,17,0.7142857142857143,1.5294117647058822,-0.41704644169461136,-0.6655545077765321,0.10643311047111154,0.11333333333333333,0.7366666666666667,0.5401554006251265,algae,composite_group,0.52,0.8035555555555555,False,False
piscivore_active_hunters,24,7,17,2.142857142857143,1.7058823529411764,0.19908438546978424,0.22362251789819743,-0.11244098789979114,0.2733333333333333,0.5866666666666667,0.24307674221895137,fish,composite_group,0.5533333333333333,0.8035555555555555,False,False
piscivore_core_families,24,7,17,2.142857142857143,1.7058823529411764,0.19908438546978424,0.22362251789819743,-0.11244098789979114,0.2733333333333333,0.5866666666666667,0.24307674221895137,fish,composite_group,0.5533333333333333,0.8035555555555555,False,False
