video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,split_time_reset_note,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3470678,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470679,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470680,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470681,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470682,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470683,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470684,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470685,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470686,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470687,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470688,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470689,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470690,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470691,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470692,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470693,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470694,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470695,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470696,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470697,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470698,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470699,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470700,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470701,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
3470702,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[2646.6842309],[2646.684231],2646.684231,2646.684231,2646.684231,TRUE,FALSE,FALSE,FALSE,[2646.684231],1,1
