video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,split_time_reset_note,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3283525,Snubnose (Lethrinus borbonicus),Sloping Heads > Emperors (Lethrinidae) > Snubnose (Lethrinus borbonicus),Sloping Heads,Lethrinidae,Lethrinus,Snubnose (Lethrinus borbonicus),,,[808.8156591506672],[808.815659],808.815659,808.815659,808.815659,TRUE,FALSE,FALSE,FALSE,[808.815659],1,1
3283535,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[903.66640795],[903.666408],903.666408,903.666408,903.666408,TRUE,FALSE,FALSE,FALSE,[903.666408],1,1
3283536,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[903.66640795],[903.666408],903.666408,903.666408,903.666408,TRUE,FALSE,FALSE,FALSE,[903.666408],1,1
3283537,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[903.66640795],[903.666408],903.666408,903.666408,903.666408,TRUE,FALSE,FALSE,FALSE,[903.666408],1,1
3283538,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[903.66640795],[903.666408],903.666408,903.666408,903.666408,TRUE,FALSE,FALSE,FALSE,[903.666408],1,1
3283539,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[903.66640795],[903.666408],903.666408,903.666408,903.666408,TRUE,FALSE,FALSE,FALSE,[903.666408],1,1
3283540,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[903.66640795],[903.666408],903.666408,903.666408,903.666408,TRUE,FALSE,FALSE,FALSE,[903.666408],1,1
3283541,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[903.66640795],[903.666408],903.666408,903.666408,903.666408,TRUE,FALSE,FALSE,FALSE,[903.666408],1,1
3283542,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[903.66640795],[903.666408],903.666408,903.666408,903.666408,TRUE,FALSE,FALSE,FALSE,[903.666408],1,1
3283543,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[903.66640795],[903.666408],903.666408,903.666408,903.666408,TRUE,FALSE,FALSE,FALSE,[903.666408],1,1
