video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3547473,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[197.4457141],[197.445714],197.445714,197.445714,197.445714,TRUE,FALSE,FALSE,[197.445714],1,1
3547474,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[197.4457141],[197.445714],197.445714,197.445714,197.445714,TRUE,FALSE,FALSE,[197.445714],1,1
3547475,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[197.4457141],[197.445714],197.445714,197.445714,197.445714,TRUE,FALSE,FALSE,[197.445714],1,1
3547476,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[197.4457141],[197.445714],197.445714,197.445714,197.445714,TRUE,FALSE,FALSE,[197.445714],1,1
3547477,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),,,[201.0065372],[201.006537],201.006537,201.006537,201.006537,TRUE,FALSE,FALSE,[201.006537],1,1
3547478,Humpnose Bigeye (Monotaxis grandoculis),Sloping Heads > Emperors (Lethrinidae) > Humpnose Bigeye (Monotaxis grandoculis),Sloping Heads,Lethrinidae,Monotaxis,Humpnose Bigeye (Monotaxis grandoculis),,,[207.6980541],[207.698054],207.698054,207.698054,207.698054,TRUE,FALSE,FALSE,[207.698054],1,1
3547479,Rockmover (Novaculichthys taeniourus),Wrasses > Wrasses (Labridae) > Rockmover (Novaculichthys taeniourus),Wrasses,Labridae,Novaculichthys,Rockmover (Novaculichthys taeniourus),,,[221.6896058],[221.689606],221.689606,221.689606,221.689606,TRUE,FALSE,FALSE,[221.689606],1,1
3547480,Checkerboard (Halichoeres hortulanus),Wrasses > Wrasses (Labridae) > Checkerboard (Halichoeres hortulanus),Wrasses,Labridae,Halichoeres,Checkerboard (Halichoeres hortulanus),,,[228.9190374],[228.919037],228.919037,228.919037,228.919037,TRUE,FALSE,FALSE,[228.919037],1,1
3547481,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Genus Squirrel,,,,[236.8585337],[236.858534],236.858534,236.858534,236.858534,TRUE,FALSE,FALSE,[236.858534],1,1
3547482,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Genus Squirrel,,,,[236.8585337],[236.858534],236.858534,236.858534,236.858534,TRUE,FALSE,FALSE,[236.858534],1,1
3547483,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Genus Squirrel,,,,[236.8585337],[236.858534],236.858534,236.858534,236.858534,TRUE,FALSE,FALSE,[236.858534],1,1
