video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3474708,Disappearing (Pseudocheilinus evanidus),Wrasses > Wrasses (Labridae) > Disappearing (Pseudocheilinus evanidus),Wrasses,Labridae,Pseudocheilinus,Disappearing (Pseudocheilinus evanidus),,,[256.3720764],[256.372076],256.372076,256.372076,256.372076,TRUE,FALSE,FALSE,[256.372076],1,1
3474713,Bullethead (Chlorurus sordidus),Parrotfishes > Parrotfishes (Scaridae) > Bullethead (Chlorurus sordidus),Parrotfishes,Scaridae,Chlorurus,Bullethead (Chlorurus sordidus),,,[315.4754087],[315.475409],315.475409,315.475409,315.475409,TRUE,FALSE,FALSE,[315.475409],1,1
3474714,Bullethead (Chlorurus sordidus),Parrotfishes > Parrotfishes (Scaridae) > Bullethead (Chlorurus sordidus),Parrotfishes,Scaridae,Chlorurus,Bullethead (Chlorurus sordidus),,,[315.4754087],[315.475409],315.475409,315.475409,315.475409,TRUE,FALSE,FALSE,[315.475409],1,1
3474715,Trumpetfish (Aulostomus chinensis),Odd-shaped Swimmers > Trumpetfishes (Aulostomidae) > Trumpetfish (Aulostomus chinensis),Odd-shaped Swimmers,Aulostomidae,Aulostomus,Trumpetfish (Aulostomus chinensis),,,[329.8010063],[329.801006],329.801006,329.801006,329.801006,TRUE,FALSE,FALSE,[329.801006],1,1
3474975,Genus Naso,Large Ovals > Surgeonfishes (Acanthuridae) > Genus Naso,Large Ovals,Acanthuridae,Genus Naso,,,,[369.6806372],[369.680637],369.680637,369.680637,369.680637,TRUE,FALSE,FALSE,[369.680637],1,1
3474976,Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips,Cirrhitidae,Paracirrhites,Freckled (Paracirrhites forsteri),,,[409.4634603],[409.463460],409.463460,409.463460,409.463460,TRUE,FALSE,FALSE,[409.463460],1,1
3474977,Golden (Ctenochaetus truncates),Large Ovals > Surgeonfishes (Acanthuridae) > Golden (Ctenochaetus truncates),Large Ovals,Acanthuridae,Ctenochaetus,Golden (Ctenochaetus truncates),,,[445.775551],[445.775551],445.775551,445.775551,445.775551,TRUE,FALSE,FALSE,[445.775551],1,1
3474978,Golden (Ctenochaetus truncates),Large Ovals > Surgeonfishes (Acanthuridae) > Golden (Ctenochaetus truncates),Large Ovals,Acanthuridae,Ctenochaetus,Golden (Ctenochaetus truncates),,,[445.775551],[445.775551],445.775551,445.775551,445.775551,TRUE,FALSE,FALSE,[445.775551],1,1
3474979,Golden (Ctenochaetus truncates),Large Ovals > Surgeonfishes (Acanthuridae) > Golden (Ctenochaetus truncates),Large Ovals,Acanthuridae,Ctenochaetus,Golden (Ctenochaetus truncates),,,[445.775551],[445.775551],445.775551,445.775551,445.775551,TRUE,FALSE,FALSE,[445.775551],1,1
3474980,Linedcheeked (Oxycheilinus digramma),Wrasses > Wrasses (Labridae) > Linedcheeked (Oxycheilinus digramma),Wrasses,Labridae,Oxycheilinus,Linedcheeked (Oxycheilinus digramma),,,[460.0242951],[460.024295],460.024295,460.024295,460.024295,TRUE,FALSE,FALSE,[460.024295],1,1
3474981,Paletail Unicorn (Naso brevirostris),Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris),Large Ovals,Acanthuridae,Naso,Paletail Unicorn (Naso brevirostris),,,[470.3568851],[470.356885],470.356885,470.356885,470.356885,TRUE,FALSE,FALSE,[470.356885],1,1
3474983,Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips,Cirrhitidae,Paracirrhites,Freckled (Paracirrhites forsteri),,,[528.6155878],[528.615588],528.615588,528.615588,528.615588,TRUE,FALSE,FALSE,[528.615588],1,1
3474984,Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips,Cirrhitidae,Paracirrhites,Freckled (Paracirrhites forsteri),,,[528.6155878],[528.615588],528.615588,528.615588,528.615588,TRUE,FALSE,FALSE,[528.615588],1,1
3474985,Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips,Cirrhitidae,Paracirrhites,Freckled (Paracirrhites forsteri),,,[575.3502236049171],[575.350224],575.350224,575.350224,575.350224,TRUE,FALSE,FALSE,[575.350224],1,1
3474986,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[588.2610537],[588.261054],588.261054,588.261054,588.261054,TRUE,FALSE,FALSE,[588.261054],1,1
3474987,Sailfin Tang (Zebrasoma desjardinii),Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii),Large Ovals,Acanthuridae,Zebrasoma,Sailfin Tang (Zebrasoma desjardinii),,,[621.8373369794247],[621.837337],621.837337,621.837337,621.837337,TRUE,FALSE,FALSE,[621.837337],1,1
